2022-09-29 19:10:07 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:07 DEBUG    Attemting to receive packet
2022-09-29 19:10:07 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:07 DEBUG    Attemting to receive packet
2022-09-29 19:10:07 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:07 DEBUG    Attemting to receive packet
2022-09-29 19:10:07 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:07 DEBUG    Attemting to receive packet
2022-09-29 19:10:07 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:07 DEBUG    Attemting to receive packet
2022-09-29 19:10:07 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:07 DEBUG    Attemting to receive packet
2022-09-29 19:10:07 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:07 DEBUG    Attemting to receive packet
2022-09-29 19:10:07 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:07 DEBUG    Attemting to receive packet
2022-09-29 19:10:08 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:08 DEBUG    Attemting to receive packet
2022-09-29 19:10:08 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:08 DEBUG    Attemting to receive packet
2022-09-29 19:10:08 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:08 DEBUG    Attemting to receive packet
2022-09-29 19:10:08 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:08 DEBUG    Attemting to receive packet
2022-09-29 19:10:08 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:08 DEBUG    Attemting to receive packet
2022-09-29 19:10:08 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:08 DEBUG    Attemting to receive packet
2022-09-29 19:10:08 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:08 DEBUG    Attemting to receive packet
2022-09-29 19:10:08 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:08 DEBUG    Attemting to receive packet
2022-09-29 19:10:08 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:08 DEBUG    Attemting to receive packet
2022-09-29 19:10:08 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:08 DEBUG    Attemting to receive packet
2022-09-29 19:10:08 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:08 DEBUG    Attemting to receive packet
2022-09-29 19:10:08 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:08 DEBUG    Attemting to receive packet
2022-09-29 19:10:08 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:08 DEBUG    Attemting to receive packet
2022-09-29 19:10:08 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:08 DEBUG    Attemting to receive packet
2022-09-29 19:10:08 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:08 DEBUG    Attemting to receive packet
2022-09-29 19:10:08 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:08 DEBUG    Attemting to receive packet
2022-09-29 19:10:09 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:09 DEBUG    Attemting to receive packet
2022-09-29 19:10:09 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:09 DEBUG    Attemting to receive packet
2022-09-29 19:10:09 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:09 DEBUG    Attemting to receive packet
2022-09-29 19:10:09 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:09 DEBUG    Attemting to receive packet
2022-09-29 19:10:09 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:09 DEBUG    Attemting to receive packet
2022-09-29 19:10:09 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:09 DEBUG    Attemting to receive packet
2022-09-29 19:10:09 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:09 DEBUG    Attemting to receive packet
2022-09-29 19:10:09 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:09 DEBUG    Attemting to receive packet
2022-09-29 19:10:09 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:09 DEBUG    Attemting to receive packet
2022-09-29 19:10:09 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:09 DEBUG    Attemting to receive packet
2022-09-29 19:10:09 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:09 DEBUG    Attemting to receive packet
2022-09-29 19:10:09 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:09 DEBUG    Attemting to receive packet
2022-09-29 19:10:09 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:09 DEBUG    Attemting to receive packet
2022-09-29 19:10:09 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:09 DEBUG    Attemting to receive packet
2022-09-29 19:10:10 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:10 DEBUG    Attemting to receive packet
2022-09-29 19:10:10 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:10 DEBUG    Attemting to receive packet
2022-09-29 19:10:10 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:10 DEBUG    Attemting to receive packet
2022-09-29 19:10:10 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:10 DEBUG    Attemting to receive packet
2022-09-29 19:10:10 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:10 DEBUG    Attemting to receive packet
2022-09-29 19:10:10 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:10 DEBUG    Attemting to receive packet
2022-09-29 19:10:10 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:10 DEBUG    Attemting to receive packet
2022-09-29 19:10:10 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:10 DEBUG    Attemting to receive packet
2022-09-29 19:10:10 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:10 DEBUG    Attemting to receive packet
2022-09-29 19:10:10 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:10 DEBUG    Attemting to receive packet
2022-09-29 19:10:10 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:10 DEBUG    Attemting to receive packet
2022-09-29 19:10:10 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:10 DEBUG    Attemting to receive packet
2022-09-29 19:10:10 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:10 DEBUG    Attemting to receive packet
2022-09-29 19:10:10 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:10 DEBUG    Attemting to receive packet
2022-09-29 19:10:10 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:10 DEBUG    Attemting to receive packet
2022-09-29 19:10:10 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:10 DEBUG    Attemting to receive packet
2022-09-29 19:10:11 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:11 DEBUG    Attemting to receive packet
2022-09-29 19:10:11 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:11 DEBUG    Attemting to receive packet
2022-09-29 19:10:11 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:11 DEBUG    Attemting to receive packet
2022-09-29 19:10:11 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:11 DEBUG    Attemting to receive packet
2022-09-29 19:10:11 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:11 DEBUG    Attemting to receive packet
2022-09-29 19:10:11 DEBUG    Sending message [[2, 2, [255, 0, 0]], [10, 10, [0, 155, 255]]]
2022-09-29 19:10:11 DEBUG    Attemting to receive packet
